stop_id,trip_id,planned_time,real_time,delay_minutes,collected_at,operator,transport_type,route_id,route_short_name
220301004,1|6928|1|82|9082025,2025-08-09 23:38:00,2025-08-09 23:38:00,0.0,2025-08-09 23:16:29,Régime Général des Transports Routiers,Bus,3217,631
140602008,1|8217|0|82|10092025,2025-09-10 12:25:00,2025-09-10 12:25:00,0.0,2025-09-10 12:01:36,Régime Général des Transports Routiers,Bus,2411,170
220402026,1|4185|2|82|7082025,2025-08-07 20:38:00,2025-08-07 20:38:00,0.0,2025-08-07 20:19:06,TICE,Bus,987,7
190104008,1|17422|0|82|19082025,2025-08-19 16:51:00,2025-08-19 16:51:00,0.0,2025-08-19 16:16:46,Régime Général des Transports Routiers,Bus,3233,831
200101002,1|11339|1|82|4092025,2025-09-04 17:03:00,2025-09-04 17:03:00,0.0,2025-09-04 17:00:14,Régime Général des Transports Routiers,Bus,257,10
200408006,1|4963|17|82|30082025,2025-08-30 19:32:00,2025-08-30 19:33:00,1.0,2025-08-30 19:30:55,Ville de Luxembourg - Service Autobus,Bus,261,14
200406017,1|10008|0|82|31072025,2025-07-31 16:27:00,2025-07-31 16:27:00,0.0,2025-07-31 16:02:51,Ville de Luxembourg - Service Autobus,Bus,261,14
200101021,1|1553|2|82|10092025,2025-09-10 14:49:00,2025-09-10 14:49:00,0.0,2025-09-10 14:18:23,Ville de Luxembourg - Service Autobus,Bus,258,11
140602008,1|14405|3|82|14082025,2025-08-14 12:45:00,2025-08-14 12:45:00,0.0,2025-08-14 12:31:35,Régime Général des Transports Routiers,Bus,2327,116
200426005,1|18945|0|82|31082025,2025-08-31 18:17:00,2025-08-31 18:18:00,1.0,2025-08-31 18:02:44,Ville de Luxembourg - Service Autobus,Bus,366,25
140201003,1|16213|0|82|31082025,2025-08-31 08:10:00,2025-08-31 08:10:00,0.0,2025-08-31 07:16:46,Régime Général des Transports Routiers,Bus,3742,113
200425011,1|5012|12|82|26082025,2025-08-26 11:07:00,2025-08-26 11:07:00,0.0,2025-08-26 11:01:38,Ville de Luxembourg - Service Autobus,Bus,269,21
140802001,1|16079|0|82|24082025,2025-08-24 19:52:00,2025-08-24 19:52:00,0.0,2025-08-24 19:18:57,Régime Général des Transports Routiers,Bus,3249,935
200414003,1|5348|0|82|7092025,2025-09-07 06:05:00,2025-09-07 06:05:00,0.0,2025-09-07 06:01:15,Ville de Luxembourg - Service Autobus,Bus,262,15
180511009,1|17343|0|82|11082025,2025-08-11 19:03:00,2025-08-11 19:03:00,0.0,2025-08-11 18:17:52,Régime Général des Transports Routiers,Bus,3523,201
200405045,1|1722|1|82|10092025,2025-09-10 10:41:00,2025-09-10 10:43:00,2.0,2025-09-10 10:30:06,Ville de Luxembourg - Service Autobus,Bus,270,22
220402079,1|5271|2|82|5082025,2025-08-05 11:53:00,2025-08-05 11:53:00,0.0,2025-08-05 11:30:44,Régime Général des Transports Routiers,Bus,2439,608
200901016,1|17243|3|82|17082025,2025-08-17 13:30:00,2025-08-17 13:32:00,2.0,2025-08-17 13:30:29,Régime Général des Transports Routiers,Bus,3229,811
110203003,1|4300|2|82|31072025,2025-07-31 14:10:00,2025-07-31 14:15:00,5.0,2025-07-31 14:15:22,Régime Général des Transports Routiers,Bus,2067,144
200412028,1|12750|0|82|1092025,2025-09-01 15:54:00,2025-09-01 15:54:00,0.0,2025-09-01 15:30:28,Régime Général des Transports Routiers,Bus,2781,606
190903002,1|28974|0|82|2092025,2025-09-02 10:28:00,2025-09-02 10:28:00,0.0,2025-09-02 10:04:55,Régime Général des Transports Routiers,Bus,3637,850
200404030,1|7292|1|82|10092025,2025-09-10 17:26:00,2025-09-10 17:27:00,1.0,2025-09-10 17:31:01,Régime Général des Transports Routiers,Bus,277,7
140701053,1|17081|0|82|4092025,2025-09-04 10:50:00,2025-09-04 10:50:00,0.0,2025-09-04 10:30:34,Régime Général des Transports Routiers,Bus,2412,180
201001002,1|10093|2|82|15092025,2025-09-15 17:57:00,2025-09-15 18:00:00,3.0,2025-09-15 18:00:43,Régime Général des Transports Routiers,Bus,3637,850
220701003,1|6791|3|82|15092025,2025-09-15 17:02:00,2025-09-15 17:04:00,2.0,2025-09-15 17:03:31,Régime Général des Transports Routiers,Bus,3136,611
200405005,1|17914|1|82|27082025,2025-08-27 17:29:00,2025-08-27 17:29:00,0.0,2025-08-27 17:30:03,Régime Général des Transports Routiers,Bus,262,15
190101024,1|6663|1|82|9092025,2025-09-09 21:25:00,2025-09-09 21:29:00,4.0,2025-09-09 21:17:37,TICE,Bus,320,13
200412008,1|1940|14|82|8082025,2025-08-08 10:53:00,2025-08-08 10:53:00,0.0,2025-08-08 10:15:38,Ville de Luxembourg - Service Autobus,Bus,271,23
221304006,1|4217|15|82|13082025,2025-08-13 14:07:00,2025-08-13 14:07:00,0.0,2025-08-13 13:17:21,TICE,Bus,1731,15
200415017,1|1659|48|82|12092025,2025-09-12 14:27:00,2025-09-12 14:33:00,6.0,2025-09-12 14:30:34,Ville de Luxembourg - Service Autobus,Bus,257,10
200403021,1|1903|5|82|12082025,2025-08-12 13:24:00,2025-08-12 13:24:00,0.0,2025-08-12 13:00:27,Ville de Luxembourg - Service Autobus,Bus,263,16
210106001,1|7545|8|82|12092025,2025-09-12 13:56:00,2025-09-12 13:58:00,2.0,2025-09-12 13:45:45,Régime Général des Transports Routiers,Bus,3207,411
200409011,1|788|22|82|30072025,2025-07-30 17:07:00,2025-07-30 17:07:00,0.0,2025-07-30 17:01:50,Ville de Luxembourg - Service Autobus,Bus,274,4
160101012,1|16114|0|82|21082025,2025-08-21 17:05:00,2025-08-21 17:05:00,0.0,2025-08-21 16:15:18,Régime Général des Transports Routiers,Bus,3250,936
170101006,1|9790|3|82|13092025,2025-09-13 09:01:00,2025-09-13 09:01:00,0.0,2025-09-13 08:19:37,Régime Général des Transports Routiers,Bus,3527,222
190101021,1|13434|1|82|19082025,2025-08-19 21:38:00,2025-08-19 21:38:00,0.0,2025-08-19 21:17:18,TICE,Bus,1731,15
200415006,1|58|8|82|13082025,2025-08-13 14:39:00,2025-08-13 14:39:00,0.0,2025-08-13 14:30:28,Ville de Luxembourg - Service Autobus,Bus,270,22
200417005,1|9908|0|82|3082025,2025-08-03 18:43:00,2025-08-03 18:45:00,2.0,2025-08-03 18:30:14,Ville de Luxembourg - Service Autobus,Bus,269,21
200410004,1|316|0|82|16092025,2025-09-16 15:56:00,2025-09-16 15:56:00,0.0,2025-09-16 15:30:31,Ville de Luxembourg - Service Autobus,Bus,258,11
130210002,1|10456|1|82|5092025,2025-09-05 18:00:00,2025-09-05 18:00:00,0.0,2025-09-05 17:18:52,Régime Général des Transports Routiers,Bus,3174,138
200404023,1|8327|26|82|23082025,2025-08-23 15:15:00,2025-08-23 15:15:00,0.0,2025-08-23 15:03:15,Ville de Luxembourg - Service Autobus,Bus,279,9
220301030,1|22762|0|82|31082025,2025-08-31 13:57:00,2025-08-31 13:57:00,0.0,2025-08-31 13:33:49,TICE,Bus,984,4
220701019,1|6910|1|82|1082025,2025-08-01 18:11:00,2025-08-01 18:12:00,1.0,2025-08-01 18:03:50,Régime Général des Transports Routiers,Bus,274,4
200901015,1|3409|0|82|18082025,2025-08-18 20:05:00,2025-08-18 20:05:00,0.0,2025-08-18 20:00:42,Ville de Luxembourg - Service Autobus,Bus,258,11
200417005,1|4553|26|82|19082025,2025-08-19 15:18:00,2025-08-19 15:21:00,3.0,2025-08-19 15:00:17,Ville de Luxembourg - Service Autobus,Bus,2601,32
210802001,1|4629|0|82|14092025,2025-09-14 19:13:00,2025-09-14 19:13:00,0.0,2025-09-14 18:45:37,Régime Général des Transports Routiers,Bus,2080,421
110401002,1|31621|0|82|27082025,2025-08-27 16:05:00,2025-08-27 16:05:00,0.0,2025-08-27 15:15:13,Régime Général des Transports Routiers,Bus,2411,170
221401006,1|1758|34|82|26072025,2025-07-26 15:15:00,2025-07-26 15:15:00,0.0,2025-07-26 15:14:03,TICE,Bus,984,4
200419008,1|11591|22|82|16082025,2025-08-16 16:09:00,2025-08-16 16:09:00,0.0,2025-08-16 16:01:59,Ville de Luxembourg - Service Autobus,Bus,278,8
200417033,1|19919|1|82|26082025,2025-08-26 17:49:00,2025-08-26 17:52:00,3.0,2025-08-26 17:30:43,Ville de Luxembourg - Service Autobus,Bus,277,7
210601001,1|6840|0|82|30072025,2025-07-30 14:49:00,2025-07-30 14:49:00,0.0,2025-07-30 14:48:05,Régime Général des Transports Routiers,Bus,3038,432
220301070,1|31195|0|82|27082025,2025-08-27 12:32:00,2025-08-27 12:34:00,2.0,2025-08-27 12:18:23,TICE,Bus,988,8
200412021,1|14873|0|82|13082025,2025-08-13 10:08:00,2025-08-13 10:11:00,3.0,2025-08-13 10:00:24,Ville de Luxembourg - Service Autobus,Bus,275,5
160101003,1|5495|6|82|16092025,2025-09-16 15:08:00,2025-09-16 15:10:00,2.0,2025-09-16 14:45:15,Régime Général des Transports Routiers,Bus,2391,119
200415002,1|6880|2|82|4082025,2025-08-04 14:56:00,2025-08-04 14:56:00,0.0,2025-08-04 14:30:18,Régime Général des Transports Routiers,Bus,3154,607
200404025,1|5047|2|82|9092025,2025-09-09 12:40:00,2025-09-09 12:40:00,0.0,2025-09-09 12:15:55,Ville de Luxembourg - Service Autobus,Bus,1947,27
200404001,1|4381|2|82|1082025,2025-08-01 12:17:00,2025-08-01 12:17:00,0.0,2025-08-01 12:01:36,Régime Général des Transports Routiers,Bus,2080,421
160206003,1|16208|1|82|21082025,2025-08-21 18:09:00,2025-08-21 18:09:00,0.0,2025-08-21 17:48:35,Régime Général des Transports Routiers,Bus,3253,941
140201001,1|16875|0|82|2092025,2025-09-02 18:56:00,2025-09-02 18:56:00,0.0,2025-09-02 18:16:50,Régime Général des Transports Routiers,Bus,3743,114
190903012,1|8688|6|82|9092025,2025-09-09 15:56:00,2025-09-09 16:03:00,7.0,2025-09-09 16:02:21,Régime Général des Transports Routiers,Bus,2587,812
221301005,1|30473|0|82|25082025,2025-08-25 17:51:00,2025-08-25 17:51:00,0.0,2025-08-25 17:33:12,TICE,Bus,982,2
190903016,1|15193|3|82|19082025,2025-08-19 12:35:00,2025-08-19 12:36:00,1.0,2025-08-19 12:34:34,Régime Général des Transports Routiers,Bus,2587,812
200417032,1|23972|0|82|15082025,2025-08-15 19:06:00,2025-08-15 19:06:00,0.0,2025-08-15 19:03:25,Ville de Luxembourg - Service Autobus,Bus,1946,26
200406015,1|19475|0|82|31082025,2025-08-31 17:33:00,2025-08-31 17:33:00,0.0,2025-08-31 17:34:02,Ville de Luxembourg - Service Autobus,Bus,262,15
220402034,1|13290|1|82|18082025,2025-08-18 17:49:00,2025-08-18 17:49:00,0.0,2025-08-18 17:30:21,TICE,Bus,320,13
200508015,1|22548|0|82|18082025,2025-08-18 20:01:00,2025-08-18 20:01:00,0.0,2025-08-18 20:00:34,Régime Général des Transports Routiers,Bus,263,16
110607002,1|28689|0|82|2092025,2025-09-02 20:15:00,2025-09-02 20:15:00,0.0,2025-09-02 19:19:41,Régime Général des Transports Routiers,Bus,3185,173
200404034,1|1019|1|82|28072025,2025-07-28 23:58:00,2025-07-28 23:58:00,0.0,2025-07-29 00:00:49,Ville de Luxembourg - Service Autobus,Bus,279,9
220902003,1|22283|0|82|11092025,2025-09-11 18:45:00,2025-09-11 18:45:00,0.0,2025-09-11 18:34:44,TICE,Bus,983,3
200403017,1|17248|1|82|16082025,2025-08-16 08:09:00,2025-08-16 08:10:00,1.0,2025-08-16 08:01:16,Régime Général des Transports Routiers,Bus,258,11
400000048,1|10962|7|82|3092025,2025-09-03 17:22:00,2025-09-03 17:22:00,0.0,2025-09-03 16:45:36,Régime Général des Transports Routiers,Bus,2087,502
120903039,1|14637|0|82|24082025,2025-08-24 18:37:00,2025-08-24 18:37:00,0.0,2025-08-24 18:19:53,Régime Général des Transports Routiers,Bus,3178,148
200417047,1|564|37|82|26072025,2025-07-26 19:18:00,2025-07-26 19:18:00,0.0,2025-07-26 19:00:06,Ville de Luxembourg - Service Autobus,Bus,259,12
200508003,1|5147|1|82|5082025,2025-08-05 12:18:00,2025-08-05 12:18:00,0.0,2025-08-05 12:01:43,Régime Général des Transports Routiers,Bus,1967,29
110203001,1|11892|2|82|29082025,2025-08-29 17:47:00,2025-08-29 17:47:00,0.0,2025-08-29 17:46:10,Régime Général des Transports Routiers,Bus,3034,137
160902004,1|10305|4|82|6092025,2025-09-06 22:38:00,2025-09-06 22:38:00,0.0,2025-09-06 21:45:03,Régime Général des Transports Routiers,Bus,3167,111
200405020,1|5158|34|82|26082025,2025-08-26 14:46:00,2025-08-26 14:47:00,1.0,2025-08-26 14:30:02,Ville de Luxembourg - Service Autobus,Bus,259,12
200417047,1|6518|1|82|3092025,2025-09-03 08:04:00,2025-09-03 08:05:00,1.0,2025-09-03 08:00:08,Ville de Luxembourg - Service Autobus,Bus,265,18
200426010,1|3037|0|82|13092025,2025-09-13 20:15:00,2025-09-13 20:15:00,0.0,2025-09-13 20:02:41,Ville de Luxembourg - Service Autobus,Bus,366,25
220803022,1|15626|4|82|16082025,2025-08-16 18:25:00,2025-08-16 18:26:00,1.0,2025-08-16 18:16:11,Régime Général des Transports Routiers,Bus,322,17
140603006,1|14299|0|82|17082025,2025-08-17 15:55:00,2025-08-17 15:55:00,0.0,2025-08-17 15:32:59,Régime Général des Transports Routiers,Bus,2257,250
220901003,1|10384|26|82|2092025,2025-09-02 13:51:00,2025-09-02 13:51:00,0.0,2025-09-02 13:18:03,TICE,Bus,981,1
190903002,1|7099|3|82|9082025,2025-08-09 13:25:00,2025-08-09 13:25:00,0.0,2025-08-09 13:04:10,Régime Général des Transports Routiers,Bus,2587,812
221301019,1|17679|0|82|15092025,2025-09-15 14:46:00,2025-09-15 14:48:00,2.0,2025-09-15 14:16:12,TICE,Bus,983,3
220903004,1|23258|0|82|11092025,2025-09-11 16:02:00,2025-09-11 16:02:00,0.0,2025-09-11 15:18:34,TICE,Bus,320,13
170801001,1|7749|2|82|31072025,2025-07-31 19:19:00,2025-07-31 19:19:00,0.0,2025-07-31 18:46:07,Régime Général des Transports Routiers,Bus,3527,222
220701017,1|11783|0|82|2092025,2025-09-02 20:10:00,2025-09-02 20:10:00,0.0,2025-09-02 19:16:40,Régime Général des Transports Routiers,Bus,2367,622
200412012,1|2331|9|82|9092025,2025-09-09 15:34:00,2025-09-09 15:36:00,2.0,2025-09-09 15:33:12,Ville de Luxembourg - Service Autobus,Bus,265,18
200419026,1|2496|0|82|11092025,2025-09-11 19:38:00,2025-09-11 19:39:00,1.0,2025-09-11 19:30:13,Ville de Luxembourg - Service Autobus,Bus,3537,L10
140603003,1|19036|5|82|14082025,2025-08-14 14:58:00,2025-08-14 14:58:00,0.0,2025-08-14 14:18:10,Régime Général des Transports Routiers,Bus,2872,181
150202002,1|7363|1|82|11082025,2025-08-11 20:41:00,2025-08-11 20:41:00,0.0,2025-08-11 20:17:01,Régime Général des Transports Routiers,Bus,3241,911
220402050,1|11474|7|82|23082025,2025-08-23 16:03:00,2025-08-23 16:03:00,0.0,2025-08-23 16:03:24,TICE,Bus,981,1
210503006,1|13336|1|82|22082025,2025-08-22 12:39:00,2025-08-22 12:40:00,1.0,2025-08-22 12:34:43,Régime Général des Transports Routiers,Bus,3038,432
140201004,1|7627|1|82|3082025,2025-08-03 20:23:00,2025-08-03 20:23:00,0.0,2025-08-03 20:03:15,Régime Général des Transports Routiers,Bus,3521,190
200417032,1|10988|0|82|10082025,2025-08-10 16:30:00,2025-08-10 16:30:00,0.0,2025-08-10 16:03:45,Ville de Luxembourg - Service Autobus,Bus,1946,26
210701006,1|13975|3|82|30082025,2025-08-30 22:20:00,2025-08-30 22:20:00,0.0,2025-08-30 22:02:50,Régime Général des Transports Routiers,Bus,3205,406
200417040,1|13376|0|82|8082025,2025-08-08 17:46:00,2025-08-08 17:46:00,0.0,2025-08-08 17:33:22,Régime Général des Transports Routiers,Bus,3523,201
150606005,1|17475|1|82|17082025,2025-08-17 16:25:00,2025-08-17 16:25:00,0.0,2025-08-17 16:04:38,Régime Général des Transports Routiers,Bus,3234,832
221304003,1|11502|26|82|22082025,2025-08-22 13:09:00,2025-08-22 13:09:00,0.0,2025-08-22 12:15:59,TICE,Bus,982,2
110810002,1|7657|0|82|8092025,2025-09-08 22:10:00,2025-09-08 22:10:00,0.0,2025-09-08 21:18:56,Régime Général des Transports Routiers,Bus,2224,161
200304004,1|3588|3|82|10082025,2025-08-10 19:24:00,2025-08-10 19:24:00,0.0,2025-08-10 19:01:05,Ville de Luxembourg - Service Autobus,Bus,3646,33
221301016,1|13199|1|82|18082025,2025-08-18 23:12:00,2025-08-18 23:12:00,0.0,2025-08-18 23:03:32,TICE,Bus,981,1
200403013,1|15308|0|82|23082025,2025-08-23 16:23:00,2025-08-23 16:23:00,0.0,2025-08-23 16:01:19,Régime Général des Transports Routiers,Bus,3219,701
200412031,1|2270|2|82|4082025,2025-08-04 15:09:00,2025-08-04 15:09:00,0.0,2025-08-04 15:00:12,Ville de Luxembourg - Service Autobus,Bus,265,18
140603006,1|7967|1|82|1082025,2025-08-01 11:14:00,2025-08-01 11:14:00,0.0,2025-08-01 11:03:03,Régime Général des Transports Routiers,Bus,3742,113
200417005,1|5433|0|82|4092025,2025-09-04 20:42:00,2025-09-04 20:43:00,1.0,2025-09-04 20:30:15,Ville de Luxembourg - Service Autobus,Bus,263,16
220201004,1|12751|8|82|28082025,2025-08-28 14:55:00,2025-08-28 14:57:00,2.0,2025-08-28 14:45:19,Régime Général des Transports Routiers,Bus,2781,606
200403017,1|5371|26|82|27082025,2025-08-27 15:56:00,2025-08-27 15:56:00,0.0,2025-08-27 15:31:20,Ville de Luxembourg - Service Autobus,Bus,258,11
200405046,1|12055|5|82|26082025,2025-08-26 10:59:00,2025-08-26 11:01:00,2.0,2025-08-26 11:00:13,Régime Général des Transports Routiers,Bus,267,2
120903008,1|12381|3|82|27082025,2025-08-27 17:57:00,2025-08-27 17:57:00,0.0,2025-08-27 17:32:05,Régime Général des Transports Routiers,Bus,2223,160
220803031,1|15138|0|82|20082025,2025-08-20 18:53:00,2025-08-20 18:53:00,0.0,2025-08-20 18:16:22,Régime Général des Transports Routiers,Bus,2584,750
221301015,1|12211|0|82|9082025,2025-08-09 23:04:00,2025-08-09 23:04:00,0.0,2025-08-09 22:16:08,Régime Général des Transports Routiers,Bus,2110,642
180703008,1|3498|1|82|29072025,2025-07-29 13:53:00,2025-07-29 13:56:00,3.0,2025-07-29 13:45:48,Régime Général des Transports Routiers,Bus,2875,302
220402012,1|9797|1|82|5092025,2025-09-05 19:15:00,2025-09-05 19:17:00,2.0,2025-09-05 19:16:28,Régime Général des Transports Routiers,Bus,2784,641
200406003,1|7692|2|82|2092025,2025-09-02 13:37:00,2025-09-02 13:37:00,0.0,2025-09-02 13:30:40,Ville de Luxembourg - Service Autobus,Bus,261,14
200304016,1|2253|1|82|10082025,2025-08-10 14:58:00,2025-08-10 14:59:00,1.0,2025-08-10 15:00:38,Ville de Luxembourg - Service Autobus,Bus,275,5
190903016,1|11572|1|82|6092025,2025-09-06 22:40:00,2025-09-06 22:44:00,4.0,2025-09-06 22:34:35,Régime Général des Transports Routiers,Bus,3232,824
110403004,1|6089|0|82|5082025,2025-08-05 16:45:00,2025-08-05 16:45:00,0.0,2025-08-05 16:15:02,Régime Général des Transports Routiers,Bus,3034,137
140401004,1|13209|6|82|8092025,2025-09-08 15:48:00,2025-09-08 15:48:00,0.0,2025-09-08 15:30:54,Régime Général des Transports Routiers,Bus,3743,114
220402105,1|4126|51|82|2082025,2025-08-02 19:16:00,2025-08-02 19:16:00,0.0,2025-08-02 19:16:18,TICE,Bus,982,2
200419013,1|409|0|82|12092025,2025-09-12 10:21:00,2025-09-12 10:22:00,1.0,2025-09-12 10:00:29,Ville de Luxembourg - Service Autobus,Bus,257,10
220401001,1|11013|5|82|1092025,2025-09-01 14:28:00,2025-09-01 14:28:00,0.0,2025-09-01 14:15:50,Régime Général des Transports Routiers,Bus,2110,642
140701034,1|21381|0|82|21082025,2025-08-21 14:32:00,2025-08-21 14:33:00,1.0,2025-08-21 14:34:41,Régime Général des Transports Routiers,Bus,2037,130
220402109,1|28105|0|82|19082025,2025-08-19 19:19:00,2025-08-19 19:21:00,2.0,2025-08-19 19:18:05,TICE,Bus,983,3
200404003,1|9442|2|82|9092025,2025-09-09 16:49:00,2025-09-09 17:14:00,25.0,2025-09-09 17:02:12,Régime Général des Transports Routiers,Bus,267,2
200423001,1|15973|0|82|5082025,2025-08-05 13:31:00,2025-08-05 13:34:00,3.0,2025-08-05 13:32:48,Ville de Luxembourg - Service Autobus,Bus,1946,26
200412006,1|16097|3|82|18082025,2025-08-18 23:00:00,2025-08-18 23:00:00,0.0,2025-08-18 23:00:20,Régime Général des Transports Routiers,Bus,3212,601
200301003,1|15083|0|82|6082025,2025-08-06 18:00:00,2025-08-06 18:04:00,4.0,2025-08-06 18:02:53,Régime Général des Transports Routiers,Bus,2581,511
200415002,1|29459|0|82|2092025,2025-09-02 18:31:00,2025-09-02 18:33:00,2.0,2025-09-02 18:30:21,Ville de Luxembourg - Service Autobus,Bus,272,24
200403023,1|7202|28|82|28082025,2025-08-28 15:58:00,2025-08-28 15:58:00,0.0,2025-08-28 15:34:02,Ville de Luxembourg - Service Autobus,Bus,278,8
200412018,1|6873|9|82|12082025,2025-08-12 18:58:00,2025-08-12 18:58:00,0.0,2025-08-12 19:00:10,Régime Général des Transports Routiers,Bus,3212,601
200405039,1|9616|27|82|19082025,2025-08-19 13:17:00,2025-08-19 13:17:00,0.0,2025-08-19 13:00:10,Ville de Luxembourg - Service Autobus,Bus,279,9
180106005,1|5666|0|82|5082025,2025-08-05 10:08:00,2025-08-05 10:08:00,0.0,2025-08-05 09:16:10,Régime Général des Transports Routiers,Bus,2760,311
200405039,1|2965|19|82|6092025,2025-09-06 14:26:00,2025-09-06 14:27:00,1.0,2025-09-06 14:30:09,Ville de Luxembourg - Service Autobus,Bus,273,3
190801005,1|17656|4|82|18082025,2025-08-18 18:54:00,2025-08-18 18:54:00,0.0,2025-08-18 18:33:45,Régime Général des Transports Routiers,Bus,3241,911
110102008,1|6491|1|82|3082025,2025-08-03 16:59:00,2025-08-03 16:59:00,0.0,2025-08-03 16:34:32,Régime Général des Transports Routiers,Bus,3186,174
190802005,1|28577|0|82|20082025,2025-08-20 18:49:00,2025-08-20 18:49:00,0.0,2025-08-20 18:18:14,Régime Général des Transports Routiers,Bus,3637,850
200406008,1|367|3|82|30072025,2025-07-30 07:02:00,2025-07-30 07:04:00,2.0,2025-07-30 07:03:15,Ville de Luxembourg - Service Autobus,Bus,261,14
201001001,1|152|1|82|7082025,2025-08-07 18:16:00,2025-08-07 18:16:00,0.0,2025-08-07 18:03:35,Ville de Luxembourg - Service Autobus,Bus,257,10
120903038,1|11645|0|82|28082025,2025-08-28 07:07:00,2025-08-28 07:07:00,0.0,2025-08-28 06:15:32,Régime Général des Transports Routiers,Bus,2037,130
221304014,1|17033|0|82|11082025,2025-08-11 12:39:00,2025-08-11 12:39:00,0.0,2025-08-11 12:17:21,TICE,Bus,983,3
200602001,1|23575|0|82|14082025,2025-08-14 20:54:00,2025-08-14 20:56:00,2.0,2025-08-14 20:32:32,Ville de Luxembourg - Service Autobus,Bus,1967,29
140801002,1|10738|1|82|29082025,2025-08-29 13:02:00,2025-08-29 13:04:00,2.0,2025-08-29 13:04:25,Régime Général des Transports Routiers,Bus,2038,132
200407006,1|10445|22|82|18082025,2025-08-18 18:28:00,2025-08-18 18:28:00,0.0,2025-08-18 18:03:50,Ville de Luxembourg - Service Autobus,Bus,1947,27
200425004,1|7396|2|82|1082025,2025-08-01 21:21:00,2025-08-01 21:23:00,2.0,2025-08-01 21:01:35,Régime Général des Transports Routiers,Bus,3243,921
190402004,1|14465|4|82|29082025,2025-08-29 18:56:00,2025-08-29 18:57:00,1.0,2025-08-29 18:48:47,Régime Général des Transports Routiers,Bus,3230,821
220402129,1|9825|0|82|6082025,2025-08-06 13:02:00,2025-08-06 13:02:00,0.0,2025-08-06 13:01:51,TICE,Bus,984,4
200403012,1|1767|1|82|23082025,2025-08-23 22:35:00,2025-08-23 22:38:00,3.0,2025-08-23 22:33:45,Ville de Luxembourg - Service Autobus,Bus,260,13
220601009,1|7574|2|82|5092025,2025-09-05 22:36:00,2025-09-05 22:36:00,0.0,2025-09-05 22:18:53,TICE,Bus,984,4
220402086,1|29684|0|82|26082025,2025-08-26 05:08:00,2025-08-26 05:08:00,0.0,2025-08-26 04:19:03,TICE,Bus,984,4
180512002,1|5570|1|82|25072025,2025-07-25 22:37:00,2025-07-25 22:37:00,0.0,2025-07-25 21:54:57,Régime Général des Transports Routiers,Bus,3745,291
160904001,1|7550|1|82|12082025,2025-08-12 17:11:00,2025-08-12 17:11:00,0.0,2025-08-12 17:00:29,Régime Général des Transports Routiers,Bus,3251,937
200101021,1|2454|21|82|29082025,2025-08-29 15:49:00,2025-08-29 15:49:00,0.0,2025-08-29 15:18:46,Ville de Luxembourg - Service Autobus,Bus,258,11
190601001,1|15919|5|82|26082025,2025-08-26 15:44:00,2025-08-26 15:44:00,0.0,2025-08-26 15:17:19,Régime Général des Transports Routiers,Bus,3241,911
200601007,1|15105|2|82|24082025,2025-08-24 21:31:00,2025-08-24 21:31:00,0.0,2025-08-24 21:18:04,Régime Général des Transports Routiers,Bus,3207,411
201003002,1|3802|0|82|26072025,2025-07-26 10:26:00,2025-07-26 10:27:00,1.0,2025-07-26 10:23:15,Régime Général des Transports Routiers,Bus,258,11
221005001,1|10030|2|82|16092025,2025-09-16 14:41:00,2025-09-16 14:41:00,0.0,2025-09-16 14:20:14,Régime Général des Transports Routiers,Bus,3636,755
200412013,1|19665|0|82|3092025,2025-09-03 16:58:00,2025-09-03 16:58:00,0.0,2025-09-03 16:32:19,Ville de Luxembourg - Service Autobus,Bus,260,13
200704003,1|11747|1|82|28082025,2025-08-28 13:04:00,2025-08-28 13:04:00,0.0,2025-08-28 12:17:15,Régime Général des Transports Routiers,Bus,2353,325
190105002,1|4704|1|82|26072025,2025-07-26 22:30:00,2025-07-26 22:30:00,0.0,2025-07-26 22:16:35,Régime Général des Transports Routiers,Bus,3230,821
200417061,1|231|1|82|30072025,2025-07-30 19:27:00,2025-07-30 19:27:00,0.0,2025-07-30 19:15:09,Ville de Luxembourg - Service Autobus,Bus,259,12
200417050,1|16231|0|82|30082025,2025-08-30 23:20:00,2025-08-30 23:20:00,0.0,2025-08-30 23:00:09,Régime Général des Transports Routiers,Bus,3597,456
200410003,1|2083|18|82|5082025,2025-08-05 16:02:00,2025-08-05 16:04:00,2.0,2025-08-05 16:00:06,Ville de Luxembourg - Service Autobus,Bus,258,11
200403002,1|5017|5|82|7092025,2025-09-07 23:08:00,2025-09-07 23:09:00,1.0,2025-09-07 23:02:28,Ville de Luxembourg - Service Autobus,Bus,278,8
130101001,1|32670|0|82|26082025,2025-08-26 22:29:00,2025-08-26 22:29:00,0.0,2025-08-26 21:47:06,Régime Général des Transports Routiers,Bus,2317,182
190104003,1|7721|1|82|7092025,2025-09-07 21:59:00,2025-09-07 21:59:00,0.0,2025-09-07 21:16:35,TICE,Bus,1731,15
200415004,1|3930|7|82|21082025,2025-08-21 10:45:00,2025-08-21 10:45:00,0.0,2025-08-21 10:32:48,Ville de Luxembourg - Service Autobus,Bus,265,18
200503013,1|8310|0|82|10092025,2025-09-10 11:16:00,2025-09-10 11:17:00,1.0,2025-09-10 11:17:34,Régime Général des Transports Routiers,Bus,2423,321
190703003,1|7142|2|82|2082025,2025-08-02 14:33:00,2025-08-02 14:33:00,0.0,2025-08-02 14:18:05,Régime Général des Transports Routiers,Bus,3231,823
